Step,Rg,Re,epsilon,label
70300,1.870249789590808,4.06316007584908,1.6,0
70400,1.8808082941371291,4.43694956031289,1.6,0
70500,1.8551236811833025,3.91181773227384,1.6,0
70600,1.835429079980968,3.2254971259899494,1.6,0
70700,1.8497221362029044,2.74632476571842,1.6,0
70800,1.86871869681501,2.6227237882848495,1.6,0
70900,1.8324834608809983,3.18307815291792,1.6,0
71000,1.8581297277474536,2.8613659809225895,1.6,0
71100,1.8342413759964336,2.69259194926296,1.6,0
71200,1.8209156108437023,3.1572157172938295,1.6,0
71300,1.8407939735002217,3.1481829876823895,1.6,0
71400,1.8125880266345225,3.5397902988991894,1.6,0
71500,1.8198673424224407,3.13264312981086,1.6,0
71600,1.8626753434419656,2.87284755812709,1.6,0
71700,1.883335811860456,3.3939921590633695,1.6,0
71800,1.8488599105614292,3.38569299536501,1.6,0
71900,1.8709265043378207,3.31304209112493,1.6,0
72000,1.8556713534107168,3.5888040912793295,1.6,0
72100,1.8333696752652224,2.75367455807008,1.6,0
72200,1.861009296602396,2.43259604681459,1.6,0
72300,1.8840196630750596,2.50283655341617,1.6,0
72400,1.8682593899203404,2.53069695374859,1.6,0
72500,1.823882625206492,2.9982755472653,1.6,0
72600,1.8815553032392829,3.4167848863341,1.6,0
72700,1.8467967499336064,3.50342331913948,1.6,0
72800,1.7903976016803163,3.57770044898613,1.6,0
72900,1.875707997397596,3.59304480723923,1.6,0
73000,1.8397493239319584,3.42515653650945,1.6,0
73100,1.8556348757780163,3.66422059238342,1.6,0
73200,1.8419810636804272,3.92074092246404,1.6,0
73300,1.816918477043589,3.7915445873933,1.6,0
73400,1.8282556970771409,4.33396227327279,1.6,0
73500,1.8029896305100577,3.84482534369299,1.6,0
73600,1.842492387098408,4.11850486849276,1.6,0
73700,1.806837250335956,3.30488499865355,1.6,0
73800,1.8162203222760045,3.31636593722004,1.6,0
73900,1.8337722297117864,3.09089368418083,1.6,0
74000,1.819215446119962,2.51642269780044,1.6,0
74100,1.8682757426432828,3.02441359384236,1.6,0
74200,1.8531703308461664,2.52938337837281,1.6,0
74300,1.8432555786677327,2.5603178959913095,1.6,0
74400,1.802059532592096,2.05266103993406,1.6,0
74500,1.8062928487716996,1.82812539343802,1.6,0
74600,1.8835756095680347,2.71777348288624,1.6,0
74700,1.8442083092695063,2.78826404627638,1.6,0
74800,1.8481401649482407,1.68326581246053,1.6,0
74900,1.8942847462587848,2.36839471373082,1.6,0
75000,1.9193730396268844,2.62173578557555,1.6,0
75100,1.8669206676100452,3.18126638397417,1.6,0
75200,1.8681118840366089,3.78498050448802,1.6,0
75300,1.8119567569311248,3.36516669552156,1.6,0
75400,1.8818065846858307,3.54299084577728,1.6,0
75500,1.8856521127374064,3.26279973194432,1.6,0
75600,1.8867483998177643,3.51157481969576,1.6,0
75700,1.8791620601360763,3.58781508851852,1.6,0
75800,1.9089108934360184,3.7784664929230094,1.6,0
75900,1.8448857380227424,3.40669545653793,1.6,0
76000,1.85402243905494,3.09595425600921,1.6,0
76100,1.8454129462711113,2.93965159442723,1.6,0
76200,1.844089833008442,2.9099457176784,1.6,0
76300,1.9036182853519152,3.00419580935903,1.6,0
76400,1.821783171349816,2.72291017208877,1.6,0
76500,1.8302460074126847,2.75041852345256,1.6,0
76600,1.8214023764753375,3.15224154705847,1.6,0
76700,1.8301524594474463,3.0871873820346294,1.6,0
76800,1.849613715599017,2.9537476234876694,1.6,0
76900,1.84216349977431,3.47867846079153,1.6,0
77000,1.8334960235528417,3.5856082864501495,1.6,0
77100,1.7926955858356464,3.62133079821699,1.6,0
77200,1.8121615272423544,4.22579695463364,1.6,0
77300,1.8487681436366243,4.151854173849,1.6,0
77400,1.8091505181843324,3.0870260838552,1.6,0
77500,1.8229190197942815,3.07477574562107,1.6,0
77600,1.8274453508168664,2.60953565027004,1.6,0
77700,1.8375578494096692,3.03849462803365,1.6,0
77800,1.8191233035413212,3.29221042134362,1.6,0
77900,1.820110928165776,3.23967570688891,1.6,0
78000,1.8479547460683867,2.9823088057450695,1.6,0
78100,1.8288675629360371,3.2911050787956895,1.6,0
78200,1.8366442593490089,2.86419559709744,1.6,0
78300,1.8594362883294175,1.32962136851967,1.6,0
78400,1.8547826960026152,1.08851115267856,1.6,0
78500,1.8284694666777408,1.02169078617663,1.6,0
78600,1.8586191765740108,1.73553957718681,1.6,0
78700,1.8437652092137888,1.11178366472841,1.6,0
78800,1.8144227271621087,1.36577850046374,1.6,0
78900,1.821975383944065,1.12658741361326,1.6,0
79000,1.8233332377206215,1.3767962451831,1.6,0
79100,1.8867715788285848,1.93732175721396,1.6,0
79200,1.8392460355320357,3.0671015904060894,1.6,0
79300,1.861276957836148,3.96940808800816,1.6,0
79400,1.8323198666774407,4.04718539089924,1.6,0
79500,1.852977467965777,3.9913103652231094,1.6,0
79600,1.9124526347245048,4.33510024677881,1.6,0
79700,1.9684498821548695,5.24269594431465,1.6,0
79800,1.9114172533239104,4.32206489782405,1.6,0
79900,1.867780653681544,3.9734784386992694,1.6,0
80000,1.8723714289318092,4.39196604860062,1.6,0
80100,1.9004265838794503,4.69160103740582,1.6,0
80200,1.8829678412962387,4.92405863689862,1.6,0
80300,1.9134906860923415,4.84454561308561,1.6,0
80400,1.8952823154699152,5.20470935517045,1.6,0
80500,1.9111024161286607,5.29132855605847,1.6,0
80600,1.8670473608473948,4.722732108989169,1.6,0
80700,1.852418348708978,4.80631638742382,1.6,0
80800,1.8839127374353724,5.11988853772586,1.6,0
80900,1.8192382744869695,4.89091818891091,1.6,0
81000,1.7886684024999695,3.8142539325071296,1.6,0
81100,1.858449493437056,3.8255157445127295,1.6,0
81200,1.85265459507048,3.92910102624646,1.6,0
81300,1.850775852192652,3.86336724494994,1.6,0
81400,1.8462124887646227,4.214580612111289,1.6,0
81500,1.8471262151213763,4.39825625358583,1.6,0
81600,1.8361445848160585,3.54909671386978,1.6,0
81700,1.86079697480932,3.88341818292474,1.6,0
81800,1.872707854689606,4.43924590907599,1.6,0
81900,1.8895816068718712,4.734708703209329,1.6,0
82000,1.8529659373685703,4.61872133535268,1.6,0
82100,1.9178358298689908,4.60299101908406,1.6,0
82200,1.9148265302270913,5.18022455679509,1.6,0
82300,1.9414893523045635,5.60306216911478,1.6,0
82400,1.9147047390861989,5.38571883585281,1.6,0
82500,1.9047831666340809,5.250230733174489,1.6,0
82600,1.8921935338823543,5.25238757569654,1.6,0
82700,1.886906788104196,4.67760992088112,1.6,0
82800,1.832133105486104,4.2261321394422895,1.6,0
82900,1.8514361174333864,3.4187921029446,1.6,0
83000,1.8721425353429764,3.57009366589293,1.6,0
83100,1.8456774429304608,3.37524431602837,1.6,0
83200,1.8459200462873209,2.5451535502907094,1.6,0
83300,1.9074858324361896,2.25422108087652,1.6,0
83400,1.887083717844504,3.32727575097292,1.6,0
83500,1.8764856703862385,3.2556048208919695,1.6,0
83600,1.9083876195967044,3.6904531382264096,1.6,0
83700,1.8206056654983396,3.0852891119992494,1.6,0
83800,1.81111168314324,2.15557930507481,1.6,0
83900,1.81820311734688,1.98554423723268,1.6,0
84000,1.8303962652428516,2.15066270039109,1.6,0
84100,1.8295454655813987,1.78294864905844,1.6,0
84200,1.80438030454714,1.9049500923807,1.6,0
84300,1.8461389656890208,1.22830885240138,1.6,0
84400,1.8078730703791368,1.2609470755909,1.6,0
84500,1.8133783236737764,1.72417739419958,1.6,0
84600,1.7975569420676385,1.44838581014772,1.6,0
84700,1.7896788159415669,1.29277537357027,1.6,0
84800,1.7957702615821676,1.24952766364735,1.6,0
84900,1.805173577280004,1.11417100814935,1.6,0
85000,1.8215001068617425,1.48124000382325,1.6,0
85100,1.813292261798512,1.35364028347283,1.6,0
85200,1.8155805552499351,1.06090085313632,1.6,0
85300,1.7898484113953683,2.35331163448167,1.6,0
85400,1.8482097844081191,3.6300000165402,1.6,0
85500,1.782739888578814,3.66514956948839,1.6,0
85600,1.8150630243207015,3.77036127509024,1.6,0
85700,1.7899120653623086,3.10057105851721,1.6,0
85800,1.7836535198350911,2.86266409150291,1.6,0
85900,1.823459954007164,2.96140139972043,1.6,0
86000,1.7915613784043765,3.02832317292892,1.6,0
86100,1.7557668054026208,2.6950884926138694,1.6,0
86200,1.7738606718588112,2.75876949916787,1.6,0
86300,1.7705786711326394,3.3247942677212294,1.6,0
86400,1.7839463863358993,4.0347857637477,1.6,0
86500,1.8309603542432904,4.63213725439069,1.6,0
86600,1.8386730760844043,4.531721704982769,1.6,0
86700,1.8522359469547505,4.781313351210209,1.6,0
86800,1.8407454885507648,4.5918083874853695,1.6,0
86900,1.8073625410446268,4.32519607373663,1.6,0
87000,1.8132848087764533,3.48886095468209,1.6,0
87100,1.7743021962914023,3.4448507865148095,1.6,0
87200,1.8152110094498428,3.2481884967402,1.6,0
87300,1.7968943006130549,2.8685911932218895,1.6,0
87400,1.804133648787924,2.9968823660591295,1.6,0
87500,1.8191619354275612,3.24680905280049,1.6,0
87600,1.809875241634568,3.5234142375979,1.6,0
87700,1.7931022529282792,3.89911945577322,1.6,0
87800,1.8481168328044473,3.72992718580878,1.6,0
87900,1.8221135390409715,4.00748854850727,1.6,0
88000,1.8373773836102432,4.2509934365625694,1.6,0
88100,1.8625190184021128,4.30273510986876,1.6,0
88200,1.8282273426437263,3.98287071469348,1.6,0
88300,1.829354808893482,3.8736875409358,1.6,0
88400,1.8198112671382989,4.26909980391929,1.6,0
88500,1.843647613546676,4.28212484910446,1.6,0
88600,1.820234537167872,3.4861291020129,1.6,0
88700,1.7999112883154051,2.9479336201591,1.6,0
88800,1.8195657181345608,2.54570515623042,1.6,0
88900,1.7950258952182612,2.14542180700565,1.6,0
89000,1.8049122625456508,2.67092687740067,1.6,0
89100,1.8017763839553689,3.2952190872376894,1.6,0
89200,1.822947910082704,3.21841063329055,1.6,0
89300,1.8006634365547196,3.4485321253847494,1.6,0
89400,1.787639483872833,2.79459491986882,1.6,0
89500,1.7797093033462597,3.25327455432651,1.6,0
89600,1.7740040674825104,2.87597404034702,1.6,0
89700,1.7902937142704436,2.90233490725805,1.6,0
89800,1.7896678682420253,2.46883946121558,1.6,0
89900,1.7661808610500036,2.79504460179162,1.6,0
90000,1.8264281267587468,3.9512074386204494,1.6,0
90100,1.813336027681992,3.60341849623748,1.6,0
90200,1.7955264057615243,3.63093603667292,1.6,0
90300,1.8105990918043249,3.55109379190687,1.6,0
90400,1.8216385129384387,3.8061521813090495,1.6,0
90500,1.8358136317102256,4.03968520844086,1.6,0
90600,1.8543966461811048,4.88986058524889,1.6,0
90700,1.82625768933934,4.61288495013609,1.6,0
90800,1.82105802497842,4.40634351542014,1.6,0
90900,1.8487546045938763,3.88275377031226,1.6,0
91000,1.8195867503948568,4.129059211311289,1.6,0
91100,1.8598876275523353,4.04076523425378,1.6,0
91200,1.854440934899369,3.9493132886550306,1.6,0
91300,1.8511228146966927,3.88046091766966,1.6,0
91400,1.8244705336678688,3.5283170155196295,1.6,0
91500,1.8867426159104528,3.1100247849107694,1.6,0
91600,1.861010240546568,3.22955070403023,1.6,0
91700,1.8427505471809773,2.6801691015947,1.6,0
91800,1.823988000182161,1.20436764014825,1.6,0
91900,1.8392468028320217,1.64951324673883,1.6,0
92000,1.807849813037368,2.3538474625426,1.6,0
92100,1.8118925016066227,3.35776277184986,1.6,0
92200,1.843112780588244,3.92131396043122,1.6,0
92300,1.8396791972883857,4.10078110090242,1.6,0
92400,1.8167327912893612,4.03806251718823,1.6,0
92500,1.8268832843073293,3.55314412182534,1.6,0
92600,1.7895965295515703,3.6430938439607106,1.6,0
92700,1.803959313170522,4.25351822823039,1.6,0
92800,1.8097634419091235,4.1722412314898,1.6,0
92900,1.8061324027206889,3.7835880002605906,1.6,0
93000,1.810914341682469,3.10240907891968,1.6,0
93100,1.80584667553778,3.04519362465907,1.6,0
93200,1.8428091879616464,2.75407400119045,1.6,0
93300,1.8039067496668408,2.02010141061753,1.6,0
93400,1.8852394450252328,1.9295960000068897,1.6,0
93500,1.9226059240456528,2.19422055486864,1.6,0
93600,1.9049467603790449,2.50048935264885,1.6,0
93700,1.8842271987065604,2.09712580985552,1.6,0
93800,1.8560616512929409,2.42870065325406,1.6,0
93900,1.8323191934883376,2.1795923930782,1.6,0
94000,1.8013675721827835,2.21192912366139,1.6,0
94100,1.80023316342464,2.6962154834188894,1.6,0
94200,1.8457734648004305,2.57047350340224,1.6,0
94300,1.8242032011550968,2.34034897395302,1.6,0
94400,1.8202854752241004,3.25371433565445,1.6,0
94500,1.8285582675241283,3.07008271240925,1.6,0
94600,1.8419170580880295,2.69162329590726,1.6,0
94700,1.8256148634445808,3.22415615555871,1.6,0
94800,1.802396855933284,3.0518815721758,1.6,0
94900,1.8109960829800595,2.99451010657318,1.6,0
95000,1.786737906038052,3.00623495746209,1.6,0
95100,1.7846748359720843,3.11063624600091,1.6,0
95200,1.789270845707902,3.49605523554642,1.6,0
95300,1.7923257601587708,3.48512393948866,1.6,0
95400,1.8247390287709664,3.14029247901415,1.6,0
95500,1.795385477845556,2.93104090196873,1.6,0
95600,1.8342664120976315,3.09678389782732,1.6,0
95700,1.8372083695701065,3.31607258219279,1.6,0
95800,1.8279431224033125,3.39668633732564,1.6,0
95900,1.8342525646196148,3.38364903920554,1.6,0
96000,1.827843438704707,2.88768095460922,1.6,0
96100,1.7918466354773113,2.95276573121689,1.6,0
96200,1.831667215147592,3.37786495831384,1.6,0
96300,1.8109333957226312,3.93626441770128,1.6,0
96400,1.8478173712845325,4.30457135584235,1.6,0
96500,1.8636887346774769,4.549599233341049,1.6,0
96600,1.838630195525086,4.03294972823146,1.6,0
96700,1.8306301903038065,3.6758698179171505,1.6,0
96800,1.8590770427562948,4.01146447326162,1.6,0
96900,1.8705916549186783,4.42927474898349,1.6,0
97000,1.8879583453228947,3.51364161388619,1.6,0
97100,1.8564647691295009,3.8384128147749506,1.6,0
97200,1.8322185676144,3.6522523202519905,1.6,0
97300,1.8219566461903436,2.92756915887542,1.6,0
97400,1.8158150717919856,3.13404957320829,1.6,0
97500,1.8051875851656112,3.581144558533,1.6,0
97600,1.839391033139872,3.4333669760452894,1.6,0
97700,1.8071111421717028,3.41185889262367,1.6,0
97800,1.7821707164173748,3.43824491703289,1.6,0
97900,1.8169743273843817,3.68398783987782,1.6,0
98000,1.8619579989860848,3.51960532881612,1.6,0
98100,1.862928748562776,4.14297484292464,1.6,0
98200,1.863041340309624,4.03479224912175,1.6,0
98300,1.87983094195324,3.45424964880499,1.6,0
98400,1.8974067475096352,3.88042044651144,1.6,0
98500,1.840973029108744,3.6255589146961698,1.6,0
98600,1.8168922234385956,3.61064909996908,1.6,0
98700,1.8164820952997711,3.6349465982930895,1.6,0
98800,1.8957832465781868,2.98103112931748,1.6,0
98900,1.871014036460399,3.2587232570423494,1.6,0
99000,1.879181612093788,3.3614247631216094,1.6,0
99100,1.8864450330780715,3.12885571091172,1.6,0
99200,1.8797277130853975,3.0296729429782,1.6,0
99300,1.8506223578363203,3.30722430994953,1.6,0
99400,1.8528242887617972,3.26909054026654,1.6,0
99500,1.8519489156405191,3.2791370663988095,1.6,0
99600,1.8452854413070967,2.5992209115229294,1.6,0
99700,1.8999407542426603,2.66085761540342,1.6,0
99800,1.8281295855237067,2.7240230455865695,1.6,0
99900,1.8471868679921968,3.14735871443048,1.6,0
100000,1.8939058461707268,2.68759095957998,1.6,0
0,14.35166551175992,48.7547564410484,1.7,0
100,14.343252393659249,48.4836544521995,1.7,0
200,14.176177699681462,47.0412667558511,1.7,0
300,13.871782370042643,45.2451716388898,1.7,0
400,13.457448706134587,43.0298664746655,1.7,0
500,12.941481284497748,40.784795353287,1.7,0
600,12.365352621550276,38.2280317768868,1.7,0
700,11.746273299114003,35.6434034151573,1.7,0
800,11.095966621472469,32.9722071159372,1.7,0
900,10.423682368009077,30.5589356041751,1.7,0
1000,9.717456316676653,27.734881140965296,1.7,0
1100,8.983391611702979,24.658721723221,1.7,0
1200,8.232548548778343,21.7984784681144,1.7,0
1300,7.461038886377974,19.5077573339655,1.7,0
1400,6.699897275179418,17.1537280671736,1.7,0
1500,5.974549111048269,14.0647944430568,1.7,0
1600,5.227821403922263,11.3683571306904,1.7,0
1700,4.465519439195678,9.733910801619459,1.7,0
1800,3.7302147599597015,7.13385403827862,1.7,0
1900,3.061339348844398,4.88622401944017,1.7,0
2000,2.52762579640846,3.6333182556528096,1.7,0
2100,2.1845983866747436,2.29098303002424,1.7,0
2200,2.121386638562401,2.24820553895612,1.7,0
2300,2.1575803883950577,2.15220019186932,1.7,0
2400,2.1351691266212733,2.38776749341868,1.7,0
2500,2.1711128404804234,3.41117703587588,1.7,0
2600,2.172467694879518,3.8045798907021298,1.7,0
2700,2.1801494919862177,4.38527048130559,1.7,0
2800,2.284357007564105,5.24522138298982,1.7,0
2900,2.2454769055615236,5.9047693304884,1.7,0
3000,2.1438242298936423,5.23139667392119,1.7,0
3100,2.1573478633170704,4.66741564042674,1.7,0
3200,2.0794037397677623,4.589036517813289,1.7,0
3300,2.0140664428249977,4.90480469942286,1.7,0
3400,2.0250028416156,3.7382824465268096,1.7,0
3500,2.028837735797936,4.46036108126921,1.7,0
3600,2.1820493800013345,5.298957366967089,1.7,0
3700,2.225143883050323,6.28872596103248,1.7,0
3800,2.256260320220211,6.26854771257643,1.7,0
3900,2.2975616629632367,6.84948264541452,1.7,0
4000,2.289974340663393,6.662055720204689,1.7,0
4100,2.295519822737355,5.34553080360523,1.7,0
4200,2.3899792715824377,3.7564211625708,1.7,0
4300,2.496176924616304,3.79409323351258,1.7,0
4400,2.5436888094379975,3.80280367975938,1.7,0
4500,2.5527762578064057,3.0632115873363,1.7,0
4600,2.572582588234024,2.89301609894772,1.7,0
4700,2.5349383353528747,3.37112629548339,1.7,0
4800,2.503117111228507,3.9446561662210895,1.7,0
4900,2.4418686249919817,4.93556062547778,1.7,0
5000,2.5365319812025495,4.07148925460047,1.7,0
5100,2.5152795755393487,3.8541858580448096,1.7,0
5200,2.6278752348265115,2.69064590102661,1.7,0
5300,2.7598083771090227,2.48369655868682,1.7,0
5400,2.917556775534776,3.44981793976353,1.7,0
5500,3.010271766694664,4.1974919088759695,1.7,0
5600,2.8939479031284407,4.83642957292368,1.7,0
5700,2.782824173375353,6.5690766970991294,1.7,0
5800,2.649420495868202,6.0038090214739,1.7,0
5900,2.477778766399944,5.61679478682553,1.7,0
6000,2.344877481037876,4.23442059114549,1.7,0
6100,2.3447570562675977,3.55492717741361,1.7,0
6200,2.302631455321109,4.21010596475025,1.7,0
6300,2.2141906660460045,3.93274866118531,1.7,0
6400,2.1662562910105887,3.64163924674666,1.7,0
6500,2.2540576309860767,3.10150117099024,1.7,0
6600,2.1807237128476245,3.29479709063238,1.7,0
6700,2.250620778647709,3.59423191724039,1.7,0
6800,2.3496732378523806,5.57380183407118,1.7,0
6900,2.340399983546076,6.271949133094809,1.7,0
7000,2.493425557947849,6.0346691027563,1.7,0
7100,2.569680340694973,4.84012944189795,1.7,0
7200,2.601046012250264,4.34895542564007,1.7,0
7300,2.6113720732564354,3.7946491963524696,1.7,0
7400,2.637989741191375,3.96147775914066,1.7,0
7500,2.57558727913951,3.63620692676192,1.7,0
7600,2.622498898461893,4.30082324081281,1.7,0
7700,2.587024262815641,5.21601502788798,1.7,0
7800,2.55352914618394,6.12593447147203,1.7,0
7900,2.449525292307216,5.56981880532788,1.7,0
8000,2.4201451767475564,4.73699319818782,1.7,0
8100,2.4035166162566313,5.588085433542729,1.7,0
8200,2.3168733071690975,4.35847914923233,1.7,0
8300,2.2077957053725146,3.14026611874012,1.7,0
8400,2.2145690945146588,3.64469498894106,1.7,0
8500,2.186358177322329,4.17307348899996,1.7,0
8600,2.1886048237826934,4.44388815009108,1.7,0
8700,2.1937352253118916,4.16460691374656,1.7,0
8800,2.1709486539098606,4.664178337098329,1.7,0
8900,2.12465772994634,3.7155174886064306,1.7,0
9000,2.085099590304742,3.59992705364133,1.7,0
9100,2.1560936895351728,3.87771017566896,1.7,0
9200,2.178782083578649,3.9884053932096095,1.7,0
9300,2.2478129640454014,2.4646199860061095,1.7,0
9400,2.261399575003157,1.89490807952934,1.7,0
9500,2.1987125445649287,1.9591435295786497,1.7,0
9600,2.0872215171359767,1.47388812449707,1.7,0
9700,1.97152416212426,2.06898992096456,1.7,0
9800,2.0813818798219246,3.22102313902965,1.7,0
9900,2.0923418694146294,3.01350828072349,1.7,0
10000,2.1350053847973918,2.81642007356304,1.7,0
10100,2.236709151448866,1.85826566358006,1.7,0
10200,2.283334296267027,1.86252246735922,1.7,0
10300,2.3201385967899246,2.85972381584482,1.7,0
10400,2.2108091127565106,2.7681571656534,1.7,0
10500,2.1785275997381395,3.15288563086303,1.7,0
10600,2.2290804792048755,2.77697775881242,1.7,0
10700,2.2361581285155645,2.69347310055354,1.7,0
10800,2.1516924454698088,3.70724386877722,1.7,0
10900,2.177309482255233,3.7391303914738305,1.7,0
11000,2.3054547376083776,3.76521802961766,1.7,0
11100,2.2812761601969287,4.3893694636786496,1.7,0
11200,2.230432808067565,4.49245128754839,1.7,0
11300,2.256843362877237,4.06758547966981,1.7,0
11400,2.2609170986262055,3.8100556462722706,1.7,0
11500,2.244032623235026,3.19644920520134,1.7,0
11600,2.1296801615312604,1.96873950540244,1.7,0
11700,2.0499559894706056,1.25824717585391,1.7,0
11800,2.0709627483358046,1.52307881838789,1.7,0
11900,2.197110974822529,2.3449209372442095,1.7,0
12000,2.350302351956805,3.20679807454509,1.7,0
12100,2.4502984934405103,3.36722185473558,1.7,0
12200,2.407542412498701,2.93997009067066,1.7,0
12300,2.4274128120044662,2.50845440632699,1.7,0
12400,2.421640785326949,2.24030147061548,1.7,0
12500,2.3273994549938926,2.15228171519336,1.7,0
12600,2.3332628797898813,2.24468659165481,1.7,0
12700,2.3374444749897805,2.12418066650628,1.7,0
12800,2.4371976133879647,1.9712759317707895,1.7,0
12900,2.406298329679037,1.93677709216264,1.7,0
13000,2.350051783687217,1.60374467129934,1.7,0
13100,2.270865292570295,1.62541417659662,1.7,0
13200,2.157032216173042,2.82167533240908,1.7,0
13300,2.086767423222469,4.04263427335039,1.7,0
13400,2.095020588446958,2.9192599614138,1.7,0
13500,2.096433507378188,2.52523018206526,1.7,0
13600,2.0414061606984433,2.80768095637028,1.7,0
13700,2.0066137583817985,2.4918862864957,1.7,0
13800,2.013154636418229,3.5068435459806295,1.7,0
13900,2.028205114365638,3.7645779637284496,1.7,0
14000,2.1850084192992405,3.15417282319384,1.7,0
14100,2.267715075675861,1.82370267002524,1.7,0
14200,2.256028680080384,1.58416753943237,1.7,0
14300,2.1368161804149386,2.24543565364222,1.7,0
14400,2.1675128008545284,1.89470030956222,1.7,0
14500,2.043073580315215,1.4609145159013,1.7,0
14600,1.9297336012020665,2.27734105601071,1.7,0
14700,1.9421282526108208,1.32085618772495,1.7,0
14800,1.9275625189983232,1.58397041785197,1.7,0
14900,2.0520067405193094,2.5519950396936495,1.7,0
15000,2.0917825391452527,2.81751699613711,1.7,0
15100,2.125071196922839,2.88675362130618,1.7,0
15200,2.201676024952506,3.71431166500452,1.7,0
15300,2.1161523635178687,3.07647181861894,1.7,0
15400,2.028030618199004,2.24755531981837,1.7,0
15500,1.9888812123938453,1.09910404549207,1.7,0
15600,2.0736175016288314,1.74641728366594,1.7,0
15700,2.068164405272312,2.3258016579487,1.7,0
15800,2.006665202192196,2.4370027087355095,1.7,0
15900,2.076255259090449,2.44894651193592,1.7,0
16000,2.1124237576745855,2.78673159846226,1.7,0
16100,2.1339554348504404,2.14957946433777,1.7,0
16200,2.097128129312868,2.75939961093394,1.7,0
16300,2.15542988976521,2.85179015189088,1.7,0
16400,2.129425722009704,3.2088788029833095,1.7,0
16500,2.0927577440563776,2.8867472938543695,1.7,0
16600,2.2113324360353226,2.9812006658924894,1.7,0
16700,2.257081985330432,2.31347139387696,1.7,0
16800,2.1998570847838885,1.5763445950789,1.7,0
16900,2.1091077991085228,1.25286393110088,1.7,0
17000,2.113742580185629,2.11526164938574,1.7,0
17100,2.167142225458179,2.38739685525569,1.7,0
17200,2.109687220471083,2.19749653359744,1.7,0
17300,2.0630286403206344,2.28665014840305,1.7,0
17400,2.1236491934607584,3.07815134398873,1.7,0
17500,2.132202405298134,2.96681215018816,1.7,0
17600,2.114922341841952,2.77976871559134,1.7,0
17700,2.067750799452993,2.42982413253875,1.7,0
17800,1.9553505566507328,2.20102863973336,1.7,0
17900,2.0386665068440575,2.24695361222864,1.7,0
18000,2.125534013423864,2.86870490174576,1.7,0
18100,2.135120323289964,3.20342892935706,1.7,0
18200,2.1496438852337176,2.8613722630296894,1.7,0
18300,2.061351634840973,2.24247574369307,1.7,0
18400,2.018217711754665,1.45698033060265,1.7,0
18500,2.034353063202521,1.8352749822376897,1.7,0
18600,1.9771330668025593,1.91742851921738,1.7,0
18700,2.007212479119523,2.75844870227642,1.7,0
18800,1.968648451007465,2.46869964721778,1.7,0
18900,2.0232064606955023,1.77459211258467,1.7,0
19000,2.0032033316124527,1.90789962449314,1.7,0
19100,2.0829947073039894,2.33441083519397,1.7,0
19200,2.089181647467377,1.78003103429061,1.7,0
19300,2.006681868050316,2.3121533803299,1.7,0
19400,1.9859451833171389,1.86854252625268,1.7,0
19500,1.923940742567112,1.76513283803369,1.7,0
19600,1.961134130520444,1.56157661247027,1.7,0
19700,2.016064897289149,1.09025953295633,1.7,0
19800,1.969944663357116,1.13483377239746,1.7,0
19900,1.9764763838482031,1.15608015760729,1.7,0
20000,1.9511795465889945,1.15803057502806,1.7,0
20100,1.9464155615944343,1.01868814566226,1.7,0
20200,2.021779793094065,1.11671729121545,1.7,0
20300,1.9487182594107133,1.10314970773058,1.7,0
20400,1.9214131117270916,1.41952917449012,1.7,0
20500,1.975524800287004,1.12244471161801,1.7,0
20600,1.934064625488146,1.68670025274321,1.7,0
20700,2.028308044632962,1.09031433612808,1.7,0
20800,2.0910621975952863,1.17669534681809,1.7,0
20900,2.114485603173463,1.12227266569742,1.7,0
21000,2.0805051685845326,1.17586178238565,1.7,0
21100,2.0929282690994357,1.53567490919984,1.7,0
21200,2.094243564772505,2.6172228763305694,1.7,0
21300,2.0954010086203665,2.9682390487205095,1.7,0
21400,2.0119021722727104,2.5564476785317,1.7,0
21500,1.9609839490881584,1.99869511259473,1.7,0
21600,2.0434185064821806,2.51731729116626,1.7,0
21700,2.033122918554603,2.1648780378068295,1.7,0
21800,2.0487216335644094,2.2368792336107495,1.7,0
21900,2.064697412431912,1.83401257644388,1.7,0
22000,2.0631920369460968,1.77377525536395,1.7,0
22100,2.079536528643501,1.79191978585014,1.7,0
22200,2.0010825498860645,1.86924729951872,1.7,0
22300,1.9604148160344284,1.8971373396236897,1.7,0
22400,2.002901411593738,1.44250877800293,1.7,0
22500,2.0108206433232048,1.20642088644624,1.7,0
22600,1.9880408483385084,1.17650104686536,1.7,0
22700,2.0277017201720726,1.48639001181985,1.7,0
22800,1.9720006635729843,1.39548381008953,1.7,0
22900,1.993816874776441,1.70007300359491,1.7,0
23000,2.0404046895259698,1.81336657418576,1.7,0
23100,2.0407621576329453,1.4844917172581,1.7,0
23200,2.010449173031766,1.1748221140512,1.7,0
23300,2.00305190980426,1.50808250729801,1.7,0
23400,1.9754189116560357,1.16438862599094,1.7,0
23500,1.9905439788315376,1.17943151214892,1.7,0
23600,1.9943290131782567,1.27067144161543,1.7,0
23700,2.0713728285308024,1.66834178731602,1.7,0
23800,2.1355688922179343,1.22932960961824,1.7,0
23900,2.181491017073711,1.23719099458494,1.7,0
24000,2.108049492208623,1.8864507415476,1.7,0
24100,2.0825497333665823,2.29545469981134,1.7,0
24200,2.0964594971130186,3.12040980496955,1.7,0
24300,2.137247667415477,2.91117401942375,1.7,0
